,temp_max,temp_min
7,29.826511928013392,15.843864168439593
8,29.86420931134905,15.893566676548549
9,30.123511723109655,16.325260162353516
10,30.307140350341797,16.79181671142578
11,30.295067923409597,17.118017196655273
12,30.016878945486887,17.474151475088938
13,29.98892593383789,17.79824992588588
14,30.229338782174246,18.046383176531112
15,30.620130266462052,17.96979318346296
16,30.908281326293945,17.290204320635116
17,31.11043848310198,16.71084717341832
18,31.33316775730678,16.4588463647025
19,31.573109218052455,16.408440589904785
20,31.55525725228446,16.40824031829834
21,31.426847185407365,16.335838999067033
22,31.346118927001953,16.44184820992606
23,31.0038457598005,16.705789157322474
24,31.21491186959403,17.02570629119873
25,31.481404985700333,17.61440236227853
26,31.706812177385604,17.89031641823905
27,31.841807501656668,17.854728290012904
28,31.84297834123884,17.664050374712264
29,31.564864567347936,17.306949070521764
30,31.624932152884348,16.959313256399973
31,31.519650323050364,16.443742207118444
32,31.58437865121024,15.823932102748326
33,31.725088391985214,15.431244032723564
34,32.12090492248535,14.93256173815046
35,32.55173301696777,14.881766455514091
36,32.82999120439802,15.064797946384974
37,32.954320090157644,15.39120592389788
38,32.89192417689732,15.686077117919922
39,33.044745853969026,16.13227871486119
40,33.33129610334124,16.861944879804337
41,33.6360228402274,17.67331382206508
42,33.955889565604075,17.997817175728933
43,34.3503793988909,18.658915655953543
44,34.77399281093052,19.351443154471262
45,35.009120396205354,20.1273010798863
46,34.95824541364397,20.39868027823312
47,34.72351728166853,20.32348714556013
48,34.11625099182129,20.364176886422293
49,33.627942493983674,20.773227419172013
50,33.52772440229143,20.982749394008092
51,33.30412755693708,20.982528141566686
52,33.17430741446359,20.649885177612305
53,32.76995958600725,20.364641462053573
54,32.196620396205354,20.10340336390904
55,31.89548901149205,19.978779656546457
56,31.51249258858817,19.60860279628209
57,31.23488780430385,19.40251350402832
58,31.07145200456892,19.51076752798898
59,31.206388201032365,19.659674508231028
60,31.586259296962194,19.75386347089495
61,31.947928019932338,20.18784032549177
62,32.425087792532786,20.716612679617747
63,32.88185555594308,21.547862189156668
64,33.24998092651367,22.10289764404297
65,33.67575890677316,22.246415002005442
66,34.35186277117048,22.457938058035715
67,35.08201926095145,22.564013072422572
68,35.788091387067524,21.962523324148997
69,36.14262662615095,21.22790663582938
70,36.331128801618306,20.247348512922013
71,36.038495200020925,19.2086546761649
72,35.47240774972098,18.64795058114188
73,34.40912927900042,17.902069636753627
74,33.509908131190706,17.482822145734513
75,33.00468417576381,17.398461750575475
76,32.83376884460449,17.36088126046317
77,33.03287260872977,17.744871956961497
78,33.56506592886789,18.11259569440569
79,34.224047797066824,18.052554266793386
80,35.27322769165039,17.88678959437779
81,35.90831320626395,17.611315182277135
82,36.5099972316197,17.766266005379812
83,37.072779519217356,18.266074180603027
84,37.68499483380999,18.282717159816197
85,38.308533259800505,18.47585255759103
86,38.621587480817524,18.769768442426408
87,38.40171595982143,19.53112534114293
88,38.43248748779297,20.48952157156808
89,38.41104779924665,20.89966365269252
90,38.163008553641184,20.8291140965053
91,37.65319006783621,21.080882208687918
92,37.17625972202846,21.272809164864675
93,37.274859292166575,21.395171846662247
94,37.79629244123186,21.357051031930105
95,38.3483646937779,20.880477360316686
96,38.76594107491629,20.574160167149135
97,39.21663229806082,20.68132155282157
98,39.55720465523856,20.61638150896345
99,39.91113063267299,20.698807307652064
100,40.08317674909319,21.152774810791016
101,39.79484667096819,21.757164546421595
102,39.50389426095145,22.55242129734584
103,39.26253727504185,23.5392575945173
104,39.20135225568499,24.048627035958425
105,39.25141906738281,24.506901604788645
106,39.03785869053432,24.540601185389928
107,38.621939522879465,24.53868157523019
108,38.535859789167134,24.45070402962821
109,38.4740845816476,24.262615203857422
110,38.2248911176409,23.833081926618302
111,37.7275276184082,23.18542562212263
112,37.24933842250279,22.458925247192383
113,36.77313504900251,22.221870967320033
114,36.57281221662249,21.95854377746582
115,36.16934149605887,21.67451504298619
116,35.83758272443499,21.682485580444336
117,36.06017085484096,21.66362135750907
118,36.28850555419922,22.336540494646346
119,36.3571902683803,23.10173770359584
120,36.37539890834263,23.299996512276785
121,36.27243150983538,23.059227534702845
122,36.3077768598284,23.01669774736677
123,36.448033469063894,22.877941404070175
124,36.35131236485073,22.660356521606445
125,36.47966711861746,21.968478066580637
126,36.87787028721401,21.117871148245676
127,37.625958578927175,21.076030731201172
128,38.157592228480745,21.1968503679548
129,38.60602297101702,21.142287935529435
130,38.91396113804409,21.109309605189733
131,39.267822810581755,21.43056515284947
132,39.48968396868025,22.316356931413925
133,39.43570818219866,23.285451071602957
134,39.04218673706055,23.788066864013672
135,38.71974999564035,24.09261349269322
136,38.46611894880022,24.197411673409597
137,38.44298389979771,24.611873354230607
138,38.14550617762974,24.865458624703543
139,37.445631299700054,24.415788922991073
140,37.1419917515346,24.082734516688756
141,36.98893301827567,23.613858359200613
142,37.11992263793945,23.459038870675222
143,37.01126643589565,23.345452444893972
144,36.61773354666574,23.11872727530343
145,36.30500357491629,22.812007359095983
146,36.10638918195452,22.53776822771345
147,35.841595785958425,22.71258054460798
148,35.580857958112446,22.841932569231307
149,35.139038630894255,23.134662900652206
150,35.129229409354075,23.693880081176758
151,35.226630619594026,24.183046885899135
152,35.55950927734375,24.82885524204799
153,35.91128758021763,25.69841984340123
154,36.220642634800505,25.85466139657157
155,36.2029048374721,26.446515219552175
156,36.13956669398716,26.82164682660784
157,35.80253982543945,26.474800654820033
158,35.24286978585379,25.96729305812291
159,34.69760404314314,25.71170152936663
160,34.465935298374724,25.537596021379745
161,33.69047818865095,25.28304100036621
162,33.4731685093471,24.551219395228795
163,33.11856733049665,23.80419213431222
164,32.89819008963449,23.633567537580216
165,33.10540934971401,23.726305280412948
166,33.40735299246652,23.82624707903181
167,33.39021682739258,23.878171103341238
168,33.600303649902344,24.431173052106583
169,33.953952244349885,24.977918079921178
170,34.41788537161691,25.64237458365304
171,35.05269077845982,25.881773812430247
172,35.735206604003906,25.60941423688616
173,35.89925493512835,25.493255615234375
174,36.12207630702427,25.468473161969865
175,36.26838847569057,25.102858679635183
176,35.876797267368865,24.70437158857073
177,35.27451542445591,24.172693525041854
178,34.65512684413365,24.001366751534597
179,33.980495997837615,24.314707892281668
180,33.62062399727957,24.48666218348912
181,33.701983315604075,24.270532880510604
182,34.00898742675781,24.41721044267927
183,34.16612243652344,24.866601943969727
184,34.54227338518415,24.954762595040457
185,34.260572705950054,24.711294991629465
186,33.636582783290315,24.323611123221262
187,33.02265330723354,23.5248167855399
188,31.9995482308524,23.09671946934291
189,31.209705080304825,22.55604907444545
190,30.91453198024205,22.012123107910156
191,30.742765971592494,21.806625638689315
192,31.000756127493723,22.112383433750697
193,31.51725278581892,22.160499027797155
194,31.730054582868302,22.189562116350448
195,31.865833009992325,22.283140182495117
196,31.654741287231445,22.212675639561244
197,31.36567633492606,21.865622111729213
198,31.290732792445592,21.719036102294922
199,31.360579899379186,21.472407749720983
200,30.687024525233678,21.437704631260463
201,30.190320423671178,21.54641887119838
202,30.328568594796316,21.299165998186385
203,30.687040328979492,21.20688274928502
204,30.64641625540597,21.166956220354354
205,30.212864467075892,21.226990018572128
206,29.717364719935826,21.336525508335658
207,29.981585366385325,21.574605669294083
208,30.455968584333146,21.654261452811106
209,30.684673309326172,21.757409232003347
210,30.733322143554688,22.036337443760463
211,31.21666063581194,22.42928341456822
212,31.594792774745397,22.413822446550643
213,31.66807883126395,22.182503291538783
214,31.596979686192103,21.62540626525879
215,31.387481144496373,21.198377336774552
216,31.04672976902553,20.818361827305385
217,30.88399396623884,20.34257779802595
218,30.82702854701451,20.009420939854213
219,31.17100497654506,19.926693235124862
220,31.639488765171595,20.308371952601842
221,32.07975060599191,20.76139177594866
222,32.848729269845144,21.526815959385463
223,33.588828223092214,22.263338906424387
224,33.94486563546317,22.630325317382812
