,temp_max,temp_min
7,28.56326593671526,15.726416996547155
8,28.973202024187362,15.15378052847726
9,29.482701437813894,15.214659009660993
10,29.999630246843612,16.482672827584402
11,30.195098059517996,17.61992495400565
12,29.8010311126709,17.721500124250138
13,29.21757480076381,17.260064806256974
14,29.016114916120255,16.532514435904368
15,28.648542676653182,16.079740115574428
16,28.22855622427804,15.872561727251325
17,27.795401436941965,14.890903200422015
18,27.547247750418528,14.343198503766741
19,27.6176084790911,14.5511657169887
20,27.720707212175643,14.731484276907784
21,28.11239297049386,15.82618590763637
22,28.598118373325892,17.306790624346053
23,29.07064519609724,17.526853697640554
24,29.461470740182058,17.898075921194895
25,29.80763898577009,18.211899621146067
26,30.089328493390763,18.396360397338867
27,30.343142918178014,18.211014611380442
28,30.342778069632395,17.527741840907506
29,30.31660406930106,16.387110710144043
30,30.10641860961914,15.635486739022392
31,30.26234953744071,15.059141704014369
32,30.434216908046178,14.806289809090751
33,30.787152426583425,14.443861552647181
34,31.014207567487443,14.183974947248187
35,30.857033048357284,13.912896973746163
36,31.055268151419504,13.886001723153251
37,31.547269003731863,14.304537500653948
38,31.8489374433245,14.859223229544503
39,32.118524006434846,15.392227854047503
40,32.436240332467214,16.134708677019393
41,32.608031681605745,16.72075871058873
42,33.03962762015207,17.391610145568848
43,33.13568878173828,18.392139162336075
44,32.79537745884487,19.233882631574357
45,32.26809419904436,20.114028930664062
46,31.985539027622767,20.411930084228516
47,31.386926651000977,19.857249668666295
48,31.078770228794642,19.325864383152553
49,30.892327444893972,18.845454624720983
50,31.123910086495535,18.285746710641043
51,31.449260711669922,17.89264760698591
52,32.12618364606585,17.60399191720145
53,32.790809631347656,17.310706547328405
54,33.45596994672503,17.010167121887207
55,33.84855270385742,16.740637370518275
56,34.005205971854075,17.52763489314488
57,34.08766337803432,18.196356773376465
58,34.38660485403879,18.451883179800852
59,34.673406328473774,18.207527569362096
60,34.55874906267439,18.70175756726946
61,34.48549325125558,19.7252619607108
62,34.56614467075893,20.526736668178014
63,34.722042083740234,20.418820244925364
64,34.427298409598215,19.77642032078334
65,34.29216766357422,19.851750237601145
66,34.18681335449219,20.369212014334543
67,34.27175085885184,19.984722137451172
68,34.62124742780413,18.968833105904714
69,34.95501218523298,18.694245747157506
70,35.47776085989816,18.686004366193497
71,35.83251517159598,18.83885601588658
72,35.7621100289481,18.18432698931013
73,35.388087681361604,17.183443886893137
74,35.222630092075896,16.949942180088588
75,34.857281821114675,17.465930121285574
76,34.641087668282644,17.652302605765207
77,34.07826450892857,17.71462494986398
78,34.06076649257115,18.004406792776926
79,34.18261064801897,18.734047208513534
80,34.73159572056362,19.681618281773158
81,35.14612306867327,19.909076690673828
82,35.472921643938335,20.110455104282924
83,35.84241758074079,21.11550576346261
84,36.30143083844866,22.096294948032924
85,36.6964966910226,23.149057115827286
86,37.38518142700195,23.541316986083984
87,37.5925407409668,23.721230370657786
88,37.36194937569754,23.986265454973495
89,36.93159920828683,24.108537401471818
90,36.39676775251116,23.452185222080775
91,36.036160060337615,22.8946475982666
92,35.66367285592215,22.482454572405135
93,35.41996329171317,22.51642690386091
94,35.66552298409598,22.633516584123885
95,36.49521909441267,23.00383104596819
96,37.51832090105329,23.389679500034877
97,38.313829149518696,23.973336900983536
98,39.4011116027832,24.832811628069198
99,40.504359109061106,25.38540322440011
100,41.30672345842634,26.153295244489396
101,41.957489013671875,26.95737430027553
102,42.2268191746303,27.87517465863909
103,42.49908610752651,28.39353452410017
104,42.80645642961775,29.154450280325754
105,42.28610501970564,29.24190984453474
106,41.44643184116909,29.022519520350865
107,40.62424087524414,28.71227891104562
108,39.935961042131694,28.196784700666154
109,39.261461530412944,27.379900523594447
110,38.48713302612305,26.720111301967076
111,38.13825116838728,25.907697132655553
112,37.81069673810686,25.438223430088588
113,37.742919376918245,25.635384695870535
114,38.03694697788784,25.557365689958846
115,37.90488651820591,25.662851061139786
116,37.97597994123186,26.08372143336705
117,38.5846437726702,26.26039722987584
118,38.54007339477539,26.356847763061523
119,38.76250893729074,26.312008176531112
120,38.63121741158621,25.82592855181013
